Time(Hours),EntityID,ObjectName,ProcessID,StepName,Action
0.0189469588198358,DefaultEntity.17,Input@Server1,5.OnExited,[Begin],Process 'Input@Server1.OnExited' execution started.
0.0189469588198358,DefaultEntity.17,Input@Server1,5.OnExited,[Fire] ExitedEvent,Firing event 'Input@Server1.Exited'.
0.0189469588198358,DefaultEntity.17,Input@Server1,5.OnExited,[End],Process 'Input@Server1.OnExited' execution ended.
0.0189469588198358,DefaultEntity.17,Server1,3.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.17' waiting to seize '1' resource(s) of resource type '[ParentObject] Server1'.
0.0189469588198358,DefaultEntity.17,Path1,4.OnReachedEnd,[End],Process 'Path1.OnReachedEnd' execution ended.
0.0189469588198358,DefaultEntity.17,Input@Server1,0.OnEnteredToAssociatedObject,[End],Process 'Input@Server1.OnEnteredToAssociatedObject' execution ended.
0.0189469588198358,--,--,--,--,Resource 'Server1' checking allocation queue which contains '2' item(s).
0.0189469588198358,--,--,--,--,Resource 'Server1' unable to select any items waiting in its allocation queue. Resource is fully allocated or off shift.
0.0201442308033969,DefaultEntity.14,Path2,0.OnReachedEnd,[Begin],Process 'Path2.OnReachedEnd' execution started.
0.0201442308033969,DefaultEntity.14,Path2,0.OnReachedEnd,[Transfer] FromPath,Entity 'DefaultEntity.14' transferring from '[EndOfLink] Path2' into node 'Input@Sink1'.
0.0201442308033969,DefaultEntity.14,Input@Sink1,4.OnEnteredToAssociatedObject,[Begin],Process 'Input@Sink1.OnEnteredToAssociatedObject' execution started.
0.0201442308033969,DefaultEntity.14,Input@Sink1,4.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Sink1.Entered'.
0.0201442308033969,DefaultEntity.14,Input@Sink1,4.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.14' transferring from '[Node] Input@Sink1' into object 'Sink1'.
0.0201442308033969,DefaultEntity.14,Input@Sink1,4.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.14' transferring from '[Node] Input@Sink1' into station 'Sink1.InputBuffer'.
0.0201442308033969,DefaultEntity.14,Sink1,5.OnEnteredInputBuffer,[Begin],Process 'Sink1.OnEnteredInputBuffer' execution started.
0.0201442308033969,DefaultEntity.14,Sink1,5.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'DefaultEntity.14' ending transfer into station 'Sink1.InputBuffer'.
0.0201442308033969,DefaultEntity.14,Input@Sink1,6.OnExited,[Begin],Process 'Input@Sink1.OnExited' execution started.
0.0201442308033969,DefaultEntity.14,Input@Sink1,6.OnExited,[Fire] ExitedEvent,Firing event 'Input@Sink1.Exited'.
0.0201442308033969,DefaultEntity.14,Input@Sink1,6.OnExited,[End],Process 'Input@Sink1.OnExited' execution ended.
0.0201442308033969,DefaultEntity.14,Sink1,5.OnEnteredInputBuffer,[Tally] TimeInSystem,Recording ‘1’ observation value(s) of type ‘Expression’ for tally statistic ‘Sink1.TimeInSystem’.
0.0201442308033969,DefaultEntity.14,Sink1,5.OnEnteredInputBuffer,[Tally] TimeInSystem,Recording observation value '0.00978816710691821' Hours for tally statistic 'Sink1.TimeInSystem'.
0.0201442308033969,DefaultEntity.14,Sink1,5.OnEnteredInputBuffer,[Destroy] Entity,Destroying object 'DefaultEntity.14'.
0.0201442308033969,--,--,--,--,Object 'DefaultEntity.14' destroyed.
0.0201442308033969, ,Sink1,5.OnEnteredInputBuffer,[End],Process 'Sink1.OnEnteredInputBuffer' execution ended.
0.0201442308033969, ,Path2,0.OnReachedEnd,[End],Process 'Path2.OnReachedEnd' execution ended.
0.0201442308033969, ,Input@Sink1,4.OnEnteredToAssociatedObject,[End],Process 'Input@Sink1.OnEnteredToAssociatedObject' execution ended.
0.021087338832594,--,--,--,--,Changing from AutoState 'Busy' to 'Blocked' on resource 'Server1'.
0.021087338832594,--,--,--,--,Assigning state variable 'Server1.ResourceState' the value '2'. Previous value was '1'.
0.021087338832594,DefaultEntity.15,Server1,1.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'DefaultEntity.15' transferring from '[Station] Server1.Processing' into station 'Server1.OutputBuffer'.
0.021087338832594,--,--,--,--,Changing from AutoState 'Blocked' to 'Busy' on resource 'Server1'.
0.021087338832594,--,--,--,--,Assigning state variable 'Server1.ResourceState' the value '1'. Previous value was '2'.
0.021087338832594,DefaultEntity.15,Server1,4.OnEnteredOutputBuffer,[Begin],Process 'Server1.OnEnteredOutputBuffer' execution started.
0.021087338832594,DefaultEntity.15,Server1,4.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'DefaultEntity.15' ending transfer into station 'Server1.OutputBuffer'.
0.021087338832594,DefaultEntity.15,Server1,4.OnEnteredOutputBuffer,[Release] Server,Object 'DefaultEntity.15' attempting to release '1' resource(s) of resource type '[ParentObject] Server1'.
0.021087338832594,DefaultEntity.15,Server1,4.OnEnteredOutputBuffer,[Release] Server,Object 'DefaultEntity.15' released '1' capacity unit(s) of resource 'Server1'.
0.021087338832594,--,--,--,--,Changing from AutoState 'Busy' to 'Starved' on resource 'Server1'.
0.021087338832594,--,--,--,--,Assigning state variable 'Server1.ResourceState' the value '0'. Previous value was '1'.
0.021087338832594,--,--,--,--,Resource 'Server1' checking allocation queue which contains '2' item(s).
0.021087338832594,DefaultEntity.16,Server1,2.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.16' checking availability to seize '1' resource(s) of resource type '[ParentObject] Server1'.
0.021087338832594,DefaultEntity.16,Server1,2.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.16' checking availability to seize '1' capacity unit(s) of resource 'Server1’.
0.021087338832594,DefaultEntity.16,Server1,2.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.16' found ‘1’ currently available capacity unit(s) of resource 'Server1’.
0.021087338832594,DefaultEntity.16,Server1,2.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.16' found '1' currently available resource(s) of resource type '[ParentObject] Server1'.
0.021087338832594,--,--,--,--,Resource 'Server1' selecting object 'DefaultEntity.16' waiting at rank position '1' in allocation queue which contains '2' item(s).
0.021087338832594,DefaultEntity.16,Server1,2.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.16' seized '1' capacity unit(s) of resource 'Server1'.
0.021087338832594,--,--,--,--,Changing from AutoState 'Starved' to 'Busy' on resource 'Server1'.
0.021087338832594,--,--,--,--,Assigning state variable 'Server1.ResourceState' the value '1'. Previous value was '0'.
0.021087338832594,DefaultEntity.16,Server1,2.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.16' completed seize of '1' resource(s) of resource type '[ParentObject] Server1'.
0.021087338832594,--,--,--,--,Resource 'Server1' checking allocation queue which contains '1' item(s).
0.021087338832594,--,--,--,--,Resource 'Server1' unable to select any items waiting in its allocation queue. Resource is fully allocated or off shift.
0.021087338832594,DefaultEntity.15,Server1,4.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'DefaultEntity.15' transferring from '[Station] Server1.OutputBuffer' into node 'Output@Server1'.
0.021087338832594,DefaultEntity.15,Output@Server1,0.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Server1.OnEnteredFromAssociatedObject' execution started.
0.021087338832594,DefaultEntity.15,Output@Server1,0.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Server1.Entered'.
0.021087338832594,DefaultEntity.15,Output@Server1,0.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'DefaultEntity.15' transferring from '[Node] Output@Server1' onto link 'Path2'.
0.021087338832594,DefaultEntity.15,Path2,5.OnEntered,[Begin],Process 'Path2.OnEntered' execution started.
0.021087338832594,DefaultEntity.15,Path2,5.OnEntered,[Assign] EntityMovementRate,Assigning state variable 'DefaultEntity.15.Movement.Rate' the value '5040' Meters per Hour. Previous value was '5040' Meters per Hour.
0.021087338832594,DefaultEntity.15,Path2,5.OnEntered,[EndTransfer] OntoPath,Entity 'DefaultEntity.15' ending transfer onto link 'Path2'.
0.021087338832594,DefaultEntity.15,Path2,5.OnEntered,[End],Process 'Path2.OnEntered' execution ended.
0.021087338832594,DefaultEntity.15,Server1,1.OnEnteredProcessing,[End],Process 'Server1.OnEnteredProcessing' execution ended.
0.021087338832594,--,--,--,--,Changing from AutoState 'Busy' to 'Blocked' on resource 'Server1'.
0.021087338832594,--,--,--,--,Assigning state variable 'Server1.ResourceState' the value '2'. Previous value was '1'.
0.021087338832594,DefaultEntity.16,Server1,2.OnEnteredInputBuffer,[Transfer] ToProcessing,Entity 'DefaultEntity.16' transferring from '[Station] Server1.InputBuffer' into station 'Server1.Processing'.
0.021087338832594,--,--,--,--,Changing from AutoState 'Blocked' to 'Busy' on resource 'Server1'.
0.021087338832594,--,--,--,--,Assigning state variable 'Server1.ResourceState' the value '1'. Previous value was '2'.
0.021087338832594,DefaultEntity.15,Server1,4.OnEnteredOutputBuffer,[End],Process 'Server1.OnEnteredOutputBuffer' execution ended.
0.021087338832594,DefaultEntity.15,Output@Server1,0.OnEnteredFromAssociatedObject,[End],Process 'Output@Server1.OnEnteredFromAssociatedObject' execution ended.
0.021087338832594,DefaultEntity.16,Server1,1.OnEnteredProcessing,[Begin],Process 'Server1.OnEnteredProcessing' execution started.
0.021087338832594,DefaultEntity.16,Server1,1.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'DefaultEntity.16' ending transfer into station 'Server1.Processing'.
0.021087338832594,DefaultEntity.16,Server1,1.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token branching on condition 'ProcessType==Enum.TaskProcessType.SpecificTime'.
0.021087338832594,DefaultEntity.16,Server1,1.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token sent to 'True' exit.
0.021087338832594,DefaultEntity.16,Server1,1.OnEnteredProcessing,[Delay] ProcessingTime,Delaying token for '0.00408313188324669' Hours until time '0.0251704707158407' Hours. Delay multiplier was '1'.
0.021087338832594,DefaultEntity.16,Server1,2.OnEnteredInputBuffer,[End],Process 'Server1.OnEnteredInputBuffer' execution ended.
0.0211865451818003,DefaultEntity.15,Output@Server1,2.OnExited,[Begin],Process 'Output@Server1.OnExited' execution started.
0.0211865451818003,DefaultEntity.15,Output@Server1,2.OnExited,[Fire] ExitedEvent,Firing event 'Output@Server1.Exited'.
0.0211865451818003,DefaultEntity.15,Output@Server1,2.OnExited,[Execute] ExitedAddOnProcess,Executing process 'Output_Server1_Exited'.
0.0211865451818003,DefaultEntity.15,Model,0.Output_Server1_Exited,[Begin],Process 'Output_Server1_Exited' execution started.
0.0211865451818003,DefaultEntity.15,Model,0.Output_Server1_Exited,[MyWriteText] MyWriteText1,"Writing=[0.0211865451818003,DefaultEntity.15,0.0118348832054092,0.00935166197639108,Line4Col1] to file=c:\temp\MyOutTestFile.txt"
0.0211865451818003,DefaultEntity.15,Model,0.Output_Server1_Exited,[MyReadText] MyReadText1,"Read in the line#32=[Line5Col1, Col2, Col3] from file MyInTextFile1 into 3 states"
0.0211865451818003,DefaultEntity.15,Model,0.Output_Server1_Exited,[End],Process 'Output_Server1_Exited' execution ended.
0.0211865451818003,DefaultEntity.15,Output@Server1,2.OnExited,[End],Process 'Output@Server1.OnExited' execution ended.

